Id,Weekly_Sales
8_5_2013-02-22,25378.595999999983
8_5_2013-03-01,23276.295599999983
8_5_2013-03-08,22899.863599999968
8_5_2013-03-15,22327.50989999997
8_5_2013-03-22,21349.15569999996
8_5_2013-03-29,21207.87609999998
8_5_2013-04-05,24681.42089999999
8_5_2013-04-12,19636.448499999984
8_5_2013-04-19,18731.33389999999
8_5_2013-04-26,18656.2102
8_5_2013-05-03,57639.50519999998
8_5_2013-05-10,61305.476099999985
8_5_2013-05-17,47218.24400000001
8_5_2013-05-24,49231.52049999997
8_5_2013-05-31,48633.738699999994
8_5_2013-06-07,49758.35079999997
8_5_2013-06-14,48031.81179999999
8_5_2013-06-21,48303.29919999999
8_5_2013-06-28,45964.924900000005
8_5_2013-07-05,47659.885299999994
8_5_2013-07-12,45892.30610000002
8_5_2013-07-19,47550.820200000024
8_5_2013-07-26,46242.14580000002
8_6_2012-11-02,2468.2761
8_6_2012-11-09,2436.8543999999993
8_6_2012-11-16,2357.6871
8_6_2012-11-23,17370.43620000002
8_6_2012-11-30,5230.409500000003
8_6_2012-12-07,6254.444900000005
8_6_2012-12-14,8276.963600000008
8_6_2012-12-21,15690.28330000001
8_6_2012-12-28,5887.052699999997
8_6_2013-01-04,2572.941399999999
8_6_2013-01-11,2551.2019999999993
8_6_2013-01-18,2362.6105999999995
8_6_2013-01-25,2103.8662
8_6_2013-02-01,2063.1526
8_6_2013-02-08,3333.4121999999984
8_6_2013-02-15,2850.438700000001
8_6_2013-02-22,2732.9858000000013
8_6_2013-03-01,2349.949000000001
8_6_2013-03-08,2494.2030000000013
8_6_2013-03-15,2451.606600000001
8_6_2013-03-22,2755.2267000000015
8_6_2013-03-29,2489.5319000000004
8_6_2013-04-05,2572.0588000000007
8_6_2013-04-12,2087.2415
8_6_2013-04-19,2433.8956
8_6_2013-04-26,2479.4950999999996
8_6_2013-05-03,7186.640799999997
8_6_2013-05-10,7562.577099999996
8_6_2013-05-17,7683.468100000002
8_6_2013-05-24,8001.875800000002
8_6_2013-05-31,7481.131800000002
8_6_2013-06-07,7405.359300000003
8_6_2013-06-14,7520.030900000003
8_6_2013-06-21,7372.021200000002
8_6_2013-06-28,7498.400200000003
8_6_2013-07-05,7558.704200000003
8_6_2013-07-12,7220.482300000001
8_6_2013-07-19,7163.545399999999
8_6_2013-07-26,7338.0291000000025
8_7_2012-11-02,18701.291600000008
8_7_2012-11-09,20295.260400000014
8_7_2012-11-16,21272.391800000012
8_7_2012-11-23,58836.582000000024
8_7_2012-11-30,48624.23750000002
8_7_2012-12-07,55609.848900000005
8_7_2012-12-14,58522.4058
8_7_2012-12-21,121967.2716000001
8_7_2012-12-28,29621.426899999995
8_7_2013-01-04,9971.848400000004
8_7_2013-01-11,10034.469400000016
8_7_2013-01-18,9582.604100000011
8_7_2013-01-25,10138.87090000001
8_7_2013-02-01,14940.118199999994
8_7_2013-02-08,18149.2437
8_7_2013-02-15,17182.1514
8_7_2013-02-22,16625.5492
8_7_2013-03-01,16128.949199999997
8_7_2013-03-08,17199.075799999995
8_7_2013-03-15,17571.39009999999
8_7_2013-03-22,18379.89539999999
8_7_2013-03-29,18281.365200000004
8_7_2013-04-05,18365.961499999998
8_7_2013-04-12,17593.8271
8_7_2013-04-19,17825.763899999998
8_7_2013-04-26,17277.042799999996
8_7_2013-05-03,32672.750100000016
8_7_2013-05-10,31238.780000000006
8_7_2013-05-17,34042.9675
8_7_2013-05-24,38780.582600000016
8_7_2013-05-31,40778.770500000006
8_7_2013-06-07,39343.4348
8_7_2013-06-14,38825.9822
8_7_2013-06-21,37441.55059999999
8_7_2013-06-28,35778.24610000001
8_7_2013-07-05,37825.19000000001
8_7_2013-07-12,31864.0701
8_7_2013-07-19,30091.702499999992
8_7_2013-07-26,29247.197999999997
8_8_2012-11-02,28633.320600000014
8_8_2012-11-09,28231.08580000003
8_8_2012-11-16,29210.100500000022
8_8_2012-11-23,27665.88479999999
8_8_2012-11-30,27975.584699999974
8_8_2012-12-07,29087.710599999973
8_8_2012-12-14,27052.74729999998
8_8_2012-12-21,28946.23969999998
8_8_2012-12-28,27837.856199999984
8_8_2013-01-04,28484.86950000003
8_8_2013-01-11,28027.044300000034
8_8_2013-01-18,28287.763700000014
8_8_2013-01-25,28704.76310000001
8_8_2013-02-01,29516.006600000015
8_8_2013-02-08,29457.66610000002
8_8_2013-02-15,28251.87630000004
8_8_2013-02-22,28341.096500000018
8_8_2013-03-01,28994.403100000025
8_8_2013-03-08,29461.760900000012
8_8_2013-03-15,29203.0494
8_8_2013-03-22,29293.09120000001
8_8_2013-03-29,29360.644299999996
8_8_2013-04-05,28571.73230000003
8_8_2013-04-12,28851.955300000016
8_8_2013-04-19,28923.069300000025
8_8_2013-04-26,29400.215700000015
8_8_2013-05-03,51590.10330000001
8_8_2013-05-10,51432.675
8_8_2013-05-17,50758.190500000026
8_8_2013-05-24,50729.89750000003
8_8_2013-05-31,50885.43480000003
8_8_2013-06-07,50604.09240000002
8_8_2013-06-14,50678.77070000002
8_8_2013-06-21,50601.005000000034
8_8_2013-06-28,50586.3967
8_8_2013-07-05,50774.57460000002
8_8_2013-07-12,50696.42700000001
8_8_2013-07-19,50320.926800000016
8_8_2013-07-26,50635.5003
8_9_2012-11-02,10174.18760000001
8_9_2012-11-09,10411.284800000012
8_9_2012-11-16,10407.873500000009
8_9_2012-11-23,25820.511000000002
8_9_2012-11-30,23386.15459999999
8_9_2012-12-07,22324.22679999999
8_9_2012-12-14,21452.9453
8_9_2012-12-21,26942.419500000007
8_9_2012-12-28,21813.993900000005
8_9_2013-01-04,7670.201099999995
8_9_2013-01-11,8519.963799999994
8_9_2013-01-18,7752.4311
8_9_2013-01-25,9299.638499999994
8_9_2013-02-01,9699.552399999995
8_9_2013-02-08,9956.456699999999
8_9_2013-02-15,10460.349699999993
8_9_2013-02-22,11022.026699999997
8_9_2013-03-01,12346.739699999998
8_9_2013-03-08,13945.0313
8_9_2013-03-15,13188.783000000001
8_9_2013-03-22,13175.1595
8_9_2013-03-29,12211.912900000003
8_9_2013-04-05,13176.464200000004
8_9_2013-04-12,13318.602400000009
8_9_2013-04-19,12781.364200000004
8_9_2013-04-26,11920.439600000005
8_9_2013-05-03,51460.6481
8_9_2013-05-10,49396.080599999994
8_9_2013-05-17,51852.08699999999
8_9_2013-05-24,54235.61989999998
8_9_2013-05-31,54490.008299999994
8_9_2013-06-07,54930.64829999997
8_9_2013-06-14,53465.4409
8_9_2013-06-21,53476.92689999999
8_9_2013-06-28,49751.379499999995
8_9_2013-07-05,52475.591899999985
8_9_2013-07-12,49264.30179999999
8_9_2013-07-19,47118.60849999998
8_9_2013-07-26,48187.07219999996
8_10_2012-11-02,21044.5932
8_10_2012-11-09,20328.336499999998
8_10_2012-11-16,20225.314600000005
8_10_2012-11-23,24294.168299999998
8_10_2012-11-30,23756.093099999995
8_10_2012-12-07,24218.25999999999
8_10_2012-12-14,24344.260699999988
8_10_2012-12-21,25649.91739999999
8_10_2012-12-28,22365.362000000012
8_10_2013-01-04,17146.323200000017
8_10_2013-01-11,16077.72410000002
8_10_2013-01-18,16686.66340000002
8_10_2013-01-25,17298.48980000001
8_10_2013-02-01,22371.2281
8_10_2013-02-08,21857.7771
8_10_2013-02-15,22406.1432
8_10_2013-02-22,22489.80249999999
8_10_2013-03-01,21893.130299999997
8_10_2013-03-08,21937.06079999999
8_10_2013-03-15,21757.504799999984
8_10_2013-03-22,21448.99699999999
8_10_2013-03-29,22081.993099999985
8_10_2013-04-05,21426.587799999994
8_10_2013-04-12,21722.3341
8_10_2013-04-19,21502.876800000002
8_10_2013-04-26,21216.385200000015
8_10_2013-05-03,34684.66579999999
8_10_2013-05-10,34984.49919999999
8_10_2013-05-17,34507.424099999975
8_10_2013-05-24,35903.80559999999
8_10_2013-05-31,36439.1221
8_10_2013-06-07,36058.237099999984
8_10_2013-06-14,36010.810799999985
8_10_2013-06-21,35955.80739999999
8_10_2013-06-28,38279.52129999999
8_10_2013-07-05,35834.87439999999
8_10_2013-07-12,36223.231599999985
8_10_2013-07-19,35000.31229999998
8_10_2013-07-26,35816.11769999999
8_11_2012-11-02,18913.541500000003
8_11_2012-11-09,18466.211199999998
8_11_2012-11-16,19610.114799999992
8_11_2012-11-23,25789.775799999992
8_11_2012-11-30,25883.9775
8_11_2012-12-07,26473.607099999994
8_11_2012-12-14,25272.127299999996
8_11_2012-12-21,26318.34819999999
8_11_2012-12-28,21364.51949999999
8_11_2013-01-04,18522.906699999996
8_11_2013-01-11,17194.24930000001
8_11_2013-01-18,18500.3083
8_11_2013-01-25,15966.387500000012
8_11_2013-02-01,15622.3081
8_11_2013-02-08,15684.106400000004
8_11_2013-02-15,16016.426599999997
8_11_2013-02-22,15764.234800000002
8_11_2013-03-01,17390.039499999988
8_11_2013-03-08,15412.979100000002
8_11_2013-03-15,15485.786799999996
8_11_2013-03-22,15348.142799999994
8_11_2013-03-29,15494.928999999998
8_11_2013-04-05,15113.930799999996
8_11_2013-04-12,15381.871499999997
8_11_2013-04-19,15384.083600000002
8_11_2013-04-26,15497.611000000008
8_11_2013-05-03,24674.77299999999
8_11_2013-05-10,24485.82579999999
8_11_2013-05-17,25340.00819999999
8_11_2013-05-24,28951.922200000008
8_11_2013-05-31,30418.905399999996
8_11_2013-06-07,28540.872699999996
8_11_2013-06-14,30056.8921
8_11_2013-06-21,28875.07249999999
8_11_2013-06-28,32743.514799999986
8_11_2013-07-05,29030.396400000005
8_11_2013-07-12,29059.35540000001
8_11_2013-07-19,26669.519900000003
8_11_2013-07-26,26623.0708
8_12_2012-11-02,7253.570300000003
8_12_2012-11-09,7433.589900000001
8_12_2012-11-16,6487.148799999999
8_12_2012-11-23,6192.148400000001
8_12_2012-11-30,5532.422300000001
8_12_2012-12-07,5652.746999999999
8_12_2012-12-14,4862.153000000003
8_12_2012-12-21,4838.456800000003
8_12_2012-12-28,4936.316300000002
8_12_2013-01-04,5068.1764
8_12_2013-01-11,5373.5922
8_12_2013-01-18,5257.132600000003
8_12_2013-01-25,5669.457400000002
8_12_2013-02-01,6079.038699999997
8_12_2013-02-08,6458.736999999999
8_12_2013-02-15,6494.015899999999
8_12_2013-02-22,7189.820300000001
8_12_2013-03-01,7186.370600000002
8_12_2013-03-08,7388.2304
8_12_2013-03-15,7328.893700000002
8_12_2013-03-22,6978.4721
8_12_2013-03-29,7375.0476000000035
8_12_2013-04-05,7646.7324000000035
8_12_2013-04-12,8059.148199999999
8_12_2013-04-19,8218.385000000002
8_12_2013-04-26,7325.870099999999
8_12_2013-05-03,8620.793300000001
8_12_2013-05-10,8677.961000000001
8_12_2013-05-17,9057.4798
8_12_2013-05-24,9082.7096
8_12_2013-05-31,9091.479400000002
8_12_2013-06-07,9092.7486
8_12_2013-06-14,9071.031700000001
8_12_2013-06-21,9141.598199999999
8_12_2013-06-28,9149.1017
8_12_2013-07-05,9012.0728
8_12_2013-07-12,9031.015299999997
8_12_2013-07-19,9102.554399999995
8_12_2013-07-26,9164.090699999999
8_13_2012-11-02,25999.45640000001
8_13_2012-11-09,25408.624100000005
8_13_2012-11-16,25616.326899999985
8_13_2012-11-23,25280.291899999997
8_13_2012-11-30,25029.445399999986
8_13_2012-12-07,24960.283499999998
8_13_2012-12-14,23665.209900000013
8_13_2012-12-21,24199.812300000012
8_13_2012-12-28,22103.023800000014
8_13_2013-01-04,25229.55110000001
8_13_2013-01-11,24840.061100000003
8_13_2013-01-18,24367.930500000013
8_13_2013-01-25,25505.779699999992
8_13_2013-02-01,26584.601799999997
8_13_2013-02-08,26532.021199999996
8_13_2013-02-15,25152.597600000012
8_13_2013-02-22,25300.423600000016
8_13_2013-03-01,24979.630299999997
8_13_2013-03-08,26800.848
8_13_2013-03-15,26005.126800000005
8_13_2013-03-22,25558.059099999988
8_13_2013-03-29,26113.990100000006
8_13_2013-04-05,25610.69420000001
8_13_2013-04-12,25312.249
8_13_2013-04-19,25582.116099999996
8_13_2013-04-26,25348.4852
8_13_2013-05-03,38087.4248
8_13_2013-05-10,36957.077199999985
8_13_2013-05-17,37070.545699999995
8_13_2013-05-24,36948.44629999999
8_13_2013-05-31,37064.45959999999
8_13_2013-06-07,37835.23199999999
8_13_2013-06-14,37335.9214
8_13_2013-06-21,37170.4871
8_13_2013-06-28,37729.70859999999
8_13_2013-07-05,37767.9151
8_13_2013-07-12,37269.196
8_13_2013-07-19,37069.75879999999
8_13_2013-07-26,36952.06249999999
8_14_2012-11-02,11435.809299999999
8_14_2012-11-09,11351.308799999999
8_14_2012-11-16,12662.477199999992
8_14_2012-11-23,38891.522500000014
8_14_2012-11-30,32222.784200000016
8_14_2012-12-07,32666.025200000015
8_14_2012-12-14,26521.90759999999
8_14_2012-12-21,45804.59650000003
8_14_2012-12-28,20859.918099999995
8_14_2013-01-04,10157.398200000003
8_14_2013-01-11,9515.3188
8_14_2013-01-18,9601.194299999997
8_14_2013-01-25,9179.888699999994
8_14_2013-02-01,10028.278099999994
8_14_2013-02-08,10803.893099999996
8_14_2013-02-15,11246.211299999994
8_14_2013-02-22,11196.287799999996
8_14_2013-03-01,11469.587199999994
8_14_2013-03-08,10895.366500000002
8_14_2013-03-15,10642.350500000002
8_14_2013-03-22,10061.853200000005
8_14_2013-03-29,10933.630100000002
8_14_2013-04-05,9871.661900000003
8_14_2013-04-12,9561.724300000003
8_14_2013-04-19,9758.392500000002
8_14_2013-04-26,9559.082500000004
8_14_2013-05-03,31595.675199999987
8_14_2013-05-10,31473.536599999992
8_14_2013-05-17,29893.837699999982
8_14_2013-05-24,29446.121799999986
8_14_2013-05-31,29723.584699999992
8_14_2013-06-07,30077.313
8_14_2013-06-14,28896.3903
8_14_2013-06-21,29269.355400000004
8_14_2013-06-28,29471.535700000008
8_14_2013-07-05,29947.118099999996
8_14_2013-07-12,27741.12530000001
8_14_2013-07-19,26717.100300000013
8_14_2013-07-26,25826.411499999995
8_16_2012-11-02,4028.3456999999994
8_16_2012-11-09,3889.2473000000005
8_16_2012-11-16,3747.6107
8_16_2012-11-23,4554.407500000002
8_16_2012-11-30,3560.9280000000012
8_16_2012-12-07,3653.9961
8_16_2012-12-14,2793.9432000000033
8_16_2012-12-21,3102.9004000000014
8_16_2012-12-28,3259.433000000002
8_16_2013-01-04,3710.8662000000027
8_16_2013-01-11,3397.136600000004
8_16_2013-01-18,3779.7722000000026
8_16_2013-01-25,3979.3695000000025
8_16_2013-02-01,5760.465100000006
8_16_2013-02-08,7533.805000000001
8_16_2013-02-15,4881.114900000004
8_16_2013-02-22,5360.520900000003
8_16_2013-03-01,6199.9549
8_16_2013-03-08,16502.729099999982
8_16_2013-03-15,22326.309900000004
8_16_2013-03-22,25378.196599999996
8_16_2013-03-29,27365.269299999996
8_16_2013-04-05,31825.15810000001
8_16_2013-04-12,32149.48060000001
8_16_2013-04-19,32414.428100000016
8_16_2013-04-26,31638.903100000014
8_16_2013-05-03,47061.476400000014
8_16_2013-05-10,45701.573400000016
8_16_2013-05-17,55912.23739999999
8_16_2013-05-24,56710.7809
8_16_2013-05-31,56283.50619999999
8_16_2013-06-07,50534.14130000001
8_16_2013-06-14,49454.07949999997
8_16_2013-06-21,46161.80520000002
8_16_2013-06-28,43594.93880000001
8_16_2013-07-05,43860.68120000001
8_16_2013-07-12,32097.464099999994
8_16_2013-07-19,28300.20889999999
8_16_2013-07-26,26909.504299999982
8_17_2012-11-02,6644.350099999999
8_17_2012-11-09,6533.921700000001
8_17_2012-11-16,7468.271000000001
8_17_2012-11-23,11675.410399999999
8_17_2012-11-30,10483.626899999996
8_17_2012-12-07,10767.2203
8_17_2012-12-14,11122.030600000004
8_17_2012-12-21,12999.501099999992
8_17_2012-12-28,12119.72439999999
8_17_2013-01-04,7270.522899999998
8_17_2013-01-11,7087.645400000003
8_17_2013-01-18,7125.826
8_17_2013-01-25,7163.812399999996
8_17_2013-02-01,7821.289599999994
8_17_2013-02-08,8765.247599999997
8_17_2013-02-15,9125.656099999995
8_17_2013-02-22,8956.21819999999
8_17_2013-03-01,8678.25199999999
8_17_2013-03-08,8056.791499999989
8_17_2013-03-15,8182.18159999999
8_17_2013-03-22,7147.439399999998
8_17_2013-03-29,7522.615799999999
8_17_2013-04-05,6927.312699999998
8_17_2013-04-12,6735.065700000001
8_17_2013-04-19,6662.728500000002
8_17_2013-04-26,6649.664400000001
8_17_2013-05-03,24525.3753
8_17_2013-05-10,24925.767899999995
8_17_2013-05-17,23707.0313
8_17_2013-05-24,23850.044399999995
8_17_2013-05-31,24076.631599999997
8_17_2013-06-07,23941.0363
8_17_2013-06-14,23692.931200000003
8_17_2013-06-21,23625.204499999996
8_17_2013-06-28,23793.9846
8_17_2013-07-05,24140.833299999995
8_17_2013-07-12,23717.165999999997
8_17_2013-07-19,24251.460399999996
8_17_2013-07-26,23241.85619999999
8_18_2012-11-02,11414.7981
8_18_2012-11-09,10904.3643
8_18_2012-11-16,11984.9146
8_18_2012-11-23,27573.620500000015
8_18_2012-11-30,36533.463400000015
8_18_2012-12-07,53036.780099999996
8_18_2012-12-14,28439.724400000017
8_18_2012-12-21,23780.055200000013
8_18_2012-12-28,14146.608699999999
8_18_2013-01-04,6120.405499999999
8_18_2013-01-11,2117.2336
8_18_2013-01-18,1734.0214999999998
8_18_2013-01-25,2088.489599999999
8_18_2013-02-01,3302.2545
8_18_2013-02-08,8587.345099999995
8_18_2013-02-15,15614.266399999997
8_18_2013-02-22,1047.9718000000003
8_18_2013-03-01,1044.0946000000001
8_18_2013-03-08,1851.2899000000014
8_18_2013-03-15,2351.4361000000013
8_18_2013-03-22,3076.7758000000013
8_18_2013-03-29,5282.9525
8_18_2013-04-05,6178.740299999997
8_18_2013-04-12,3268.5779999999986
8_18_2013-04-19,2378.857700000001
8_18_2013-05-03,85.65420000000002
8_18_2013-05-17,2.4778999999999987
8_18_2013-05-31,-1.1006999999999998
8_18_2013-06-07,3.667600000000003
8_18_2013-06-14,-0.07049999999999967
8_18_2013-06-21,3.7004000000000006
8_18_2013-06-28,3.027900000000002
8_18_2013-07-12,2.9086999999999996
8_18_2013-07-26,11.16380000000001
8_19_2012-11-02,638.385
8_19_2012-11-09,650.0466000000004
8_19_2012-11-16,645.5958999999999
8_19_2012-11-23,957.0662000000001
8_19_2012-11-30,1006.5023000000001
8_19_2012-12-07,1376.1088
8_19_2012-12-14,1111.8872999999994
8_19_2012-12-21,1728.4024999999997
8_19_2012-12-28,1511.4460000000004
8_19_2013-01-04,541.2388
8_19_2013-01-11,538.6604
8_19_2013-01-18,480.2346999999998
8_19_2013-01-25,502.3749999999998
8_19_2013-02-01,505.52200000000005
8_19_2013-02-08,580.6673000000003
8_19_2013-02-15,544.5200999999998
8_19_2013-02-22,527.6058999999998
8_19_2013-03-01,526.3024999999996
8_19_2013-03-08,533.8895000000005
8_19_2013-03-15,560.0550000000002
8_19_2013-03-22,532.5693000000001
8_19_2013-03-29,497.7224000000001
8_19_2013-04-05,522.2218
8_19_2013-04-12,509.23140000000006
8_19_2013-04-19,451.16689999999994
8_19_2013-04-26,502.79220000000004
8_19_2013-05-03,2495.543299999999
8_19_2013-05-10,2564.2205999999987
8_19_2013-05-17,2181.1911000000005
8_19_2013-05-24,1979.3837999999994
8_19_2013-05-31,2040.8700999999983
8_19_2013-06-07,1976.0430999999996
8_19_2013-06-14,1923.1568000000002
8_19_2013-06-21,2013.4938999999995
8_19_2013-06-28,2121.1316
8_19_2013-07-05,1954.2689999999996
8_19_2013-07-12,1934.5934
8_19_2013-07-19,2339.8094
8_19_2013-07-26,2020.1838000000002
8_20_2012-11-02,3649.5690999999997
8_20_2012-11-09,3227.7204000000015
8_20_2012-11-16,3594.970199999999
8_20_2012-11-23,4334.343300000002
8_20_2012-11-30,3841.8911000000003
8_20_2012-12-07,3810.3311000000003
8_20_2012-12-14,3440.5886000000014
8_20_2012-12-21,4012.2241999999987
8_20_2012-12-28,4077.2985000000026
8_20_2013-01-04,3395.4634
8_20_2013-01-11,3697.369500000003
8_20_2013-01-18,3259.6025
8_20_2013-01-25,3967.245900000001
8_20_2013-02-01,4336.783500000001
8_20_2013-02-08,4591.870600000002
8_20_2013-02-15,4564.385900000001
8_20_2013-02-22,4541.070299999999
8_20_2013-03-01,4360.361399999997
8_20_2013-03-08,4636.024399999998
8_20_2013-03-15,4612.617899999997
8_20_2013-03-22,3918.7129000000004
8_20_2013-03-29,3868.8790999999987
8_20_2013-04-05,3880.2921999999976
8_20_2013-04-12,3555.3267000000005
8_20_2013-04-19,3603.8369000000007
8_20_2013-04-26,3408.1289000000015
8_20_2013-05-03,7485.6603
8_20_2013-05-10,7374.1918
8_20_2013-05-17,7472.4378000000015
8_20_2013-05-24,7747.4219
8_20_2013-05-31,7767.8099
8_20_2013-06-07,7705.8343
8_20_2013-06-14,7692.940199999999
8_20_2013-06-21,7589.600400000001
8_20_2013-06-28,7496.027899999997
8_20_2013-07-05,7651.8257
8_20_2013-07-12,7418.792200000001
8_20_2013-07-19,7303.980200000003
8_20_2013-07-26,7429.317699999999
8_21_2012-11-02,3763.5681999999997
8_21_2012-11-09,3673.2398999999987
8_21_2012-11-16,3586.025999999998
8_21_2012-11-23,5052.228900000001
8_21_2012-11-30,5124.0634
8_21_2012-12-07,5209.234199999999
8_21_2012-12-14,5299.5561
8_21_2012-12-21,6811.8554
8_21_2012-12-28,5658.170399999999
8_21_2013-01-04,3733.2846999999983
8_21_2013-01-11,3550.9953999999984
8_21_2013-01-18,3583.740099999998
8_21_2013-01-25,3628.636099999999
8_21_2013-02-01,3590.8455999999983
8_21_2013-02-08,3760.651700000002
